Quelle;Anforderungs Nr.;Titel;Beschreibung;Verbindlichkeit;Pruefverfahren;Thema;Schwerpunkt
gemSpec_ePA_FdV;A_21356;ePA-FdV für Desktop-Plattformen: Speicherung des Geräteidentifikators;Das ePA-FdV MUSS sicherstellen, dass die Speicherung des Geräteidentifikators (die von der Autorisierung übermittelte Zufallszahl bei der Gerätebindung) ausschließlich verschlüsselt erfolgt.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
gemSpec_ePA_FdV;A_21357;ePA-FdV für Desktop-Plattformen: Zugriff auf den Geräteidentifikator;Das ePA-FdV MUSS sicherstellen, dass auf den verschlüsselten gespeicherten Geräteidentifikator ausschließlich nach erfolgreicher Authentifizierung des´Versicherten beim Start des ePA-FdV zugegriffen werden kann.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
gemSpec_ePA_FdV;A_21475;Zugriff auf das Nationale Gesundheitsportal nur nach Zustimmung des Versicherten (Opt-in);Das ePA-FdV MUSS sicherstellen, dass Zugriffe mit dem ePA-FdV auf das Nationale Gesundheitsportal erst erfolgen können, nachdem der Versicherte dem zugestimmt hat und nicht mehr erfolgen können, nachdem der Versicherte eine zuvor gegebene Zustimmung zurückgenommen hat.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Datenschutz;Neutral
gemSpec_ePA_FdV;A_21476;Informationen zum Datenschutz bei Nutzung des Nationalen Gesundheitsportals;"Das ePA-FdV MUSS den Versicherten vor Nutzung des Nationalen Gesundheitsportals mindestens informieren über

 * den Zweck, Umfang und Art der Verarbeitung der Daten des Versicherten im Nationalen Gesundheitsportal,
 * die Maßnahmen im Nationalen Gesundheitsportal zur Verhinderung einer Profilbildung,
 * den nach DSGVO Verantwortlichen des Nationalen Gesundheitsportals und
 * die zuständige datenschutzrechtliche Aufsichtsbehörde für das Nationale Gesundheitsportal";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Datenschutz;Neutral
gemSpec_ePA_FdV;A_21477;Sichere Verbindung zum Nationalen Gesundheitsportal;Das ePA-FdV MUSS sicherstellen, dass auf das Nationale Gesundheitsportal ausschließlich zugegriffen wird, nachdem die Authentizität des Nationalen Gesundheitsportals vom ePA-FdV erfolgreich geprüft wurde und eine vertrauliche und integritätsgeschützte Verbindung zwischen ePA-FdV und Nationalem Gesundheitsportal aufgebaut wurde.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
gemSpec_ePA_FdV;A_21534;Einwilligung des Vertreters bestätigen;"Das ePA-Frontend des Versicherten MUSS im Anwendungsfall ""Vertretung
einrichten"" vom Versicherten bestätigen lassen, dass der Vertreter der
Vertretung und der Verarbeitung der dafür erforderlichen personenbezogenen Daten im ePA-Aktensystem zugestimmt hat und den Anwendungsfall abbrechen, falls die Bestätigung durch den Versicherten nicht erfolgt.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Vertreter;Neutral
gemSpec_ePA_FdV;A_21700;Verbot der Übermittelung persönlicher Daten an das Nationale Gesundheitsportal;"Das ePA-FdV MUSS sicherstellen, dass bei Zugriffen auf das Nationale
Gesundheitsportal keine personenbezogenen Daten oder Einstellungen an das Nationale Gesundheitsportal übermittelt oder dem Nationalen Gesundheitsportal Zugriffe auf diese Daten gewährt werden, außer sie sind für die technische Verbindung vom ePA-FdV zum Nationalen Gesundheitsportal zwingend notwendig.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Datenschutz;Neutral
gemSpec_ePA_FdV;A_21792;ePA-FdV: Pseudonymisierung von Dokumenten für Forschungszwecke;Das ePA-FdV MUSS die Daten eines für Forschungszwecke freizugebenden Dokuments unter Verwendung von Pseudonymisierungsvorgaben in ein pseudonymisiertes Dokument überführen.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21793;ePA-FdV: Verwendung geeigneter Pseudonymisierungsvorgaben;"Das ePA-FdV MUSS für die Konvertierung der Daten eines Dokuments des
Versicherten in ein pseudonymisiertes Dokument die Pseudonymisierungsvorgaben verwenden, welche für die Pseudonymisierung dieser spezifischen Ausprägungen (Versionen) der Datenstruktur geeignet sind";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Pseudonymisierung ;Neutral
gemSpec_ePA_FdV;A_21795;ePA-FdV: Ausschluss der Übermittlung nicht freigegebener Dokumente für Forschungszwecke;Das ePA-FdV DARF Dokumente des Versicherten, die nicht durch den Versicherten für die Verwendung zu Forschungszwecken freigegeben sind, NICHT an das Forschungsdatenzentrum übermitteln.;DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21800;ePA-FdV: Verschlüsselung der Daten für Forschungszwecke;"Das ePA-FdV MUSS sicherstellen, dass die pseudonymisierten Dokumente
ausschließlich gemäß [I_Forschung] für das Forschungsdatenzentrum verschlüsselt werden. D. h., insbesondere das ePA-FdV MUSS das Verschlüsselungszertifikat des Forschung prüfen bevor es den öffentlichen Schlüssel darin für Verschlüsselungsoperationen verwendet.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21802;ePA-FdV: Ausschluss der Übermittlung nicht pseudonymisierter Dokumente für Forschungszwecke;Das ePA-FdV DARF Originaldokumente (nicht pseudonymisierte Dokumente) NICHT an das Forschungsdatenzentrum oder die Vertrauensstelle übermitteln.;DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21805;ePA-FdV: Aufzeichnung von Freigabe und Widerruf von Dokumenten für Forschungszwecke;Das ePA-FdV MUSS die Freigabe von Dokumenten für Forschungszwecke und den erfolgten Widerruf von Dokumenten aufzeichnen und in der Akte des Versicherten gemäß [FD_Aufzeichnung] und [FD_Aufzeichnung_Schema] ablegen. ;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21829;ePA-FdV für Desktop-Plattformen: Hinweis bei Kartenlesern der Sicherheitsklasse 1;"Falls das ePA-Frontend des Versicherten für Desktop-Plattformen mit einem
Kartenleser der Sicherheitsklasse 1 genutzt wird, MUSS das ePA-Frontend des
Versicherten für Desktop-Plattformen den Nutzer in einer für den Nutzer
verständlichen Form darauf hinzuweisen,

 * dass Kartenleser der Sicherheitsklasse 1 geringere Sicherheitsleistungen
als Kartenleser der Sicherheitsklassen 2 oder 3 erbringen und welche
handelsüblichen Kartenleser der Sicherheitsklassen 2 und 3 vom Nutzer am
ePA-Frontend des Versicherten für Desktop-Plattformen genutzt werden könnten,
 * welche Risiken bei einer Nutzung von Kartenlesern der Sicherheitsklasse 1
für den Nutzer bestehen und welche Maßnahmen der Versicherte auf seinem Gerät
treffen sollte, um diese Risiken zu verringern.Das ePA-Frontend des
Versicherten für Desktop-Plattformen MUSS es dem Nutzer ermöglichen, auf die
Anzeige des Hinweises bei einer zukünftigen Nutzung des Kartenlesers der
Sicherheitsklasse 1 zu verzichten, sofern der Nutzer dies explizit bestätigt
und die Bestätigung so gestaltet ist, das eine versehentliche Bestätigung
vermieden wird.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Karten (bsp. eGK);Neutral
gemSpec_ePA_FdV;A_21844-01;ePA-FdV: Datenfreigabe nur nach Einwilligung;"Das ePA-FdV MUSS sicherstellen, dass eine Freigabe von Dokumenten zu
Forschungszwecken am ePA-FdV erst erfolgen kann, nachdem der Versicherte die Einwilligung nach § 363 Absatz 2 SGB V gegenüber der Krankenkasse erteilt hat.  ";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21845-01;ePA-FdV: Widerruf der Einwilligung nach § 363 Absatz 2 SGB V;Das ePA-FdV MUSS es dem Versicherten ermöglichen, die Einwilligung nach § 363 Absatz 2 SGB V gegenüber der Krankenkasse jederzeit zu widerrufen. Nach einem Widerruf MUSS das ePA-FdV die weitere Freigabe von Dokumenten für Forschungszwecke verhindern.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21857;ePA-FdV: Integrität und Authentizität Pseudonymisierungsschema;Das ePA-FdV des Versicherten MUSS sicherstellen, dass ausschließlich integre und authentische Pseudonymisierungsschemata genutzt werden.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Datenschutz;Neutral
gemSpec_ePA_FdV;A_21877;ePA-FdV: Bestätigung der Freigabe oder des Widerrufs von Dokumenten für Forschungszwecke;Das ePA-FdV MUSS vor der Übermittelung von ausgewählten Dokumenten und vor der Übermittelung des Widerrufs von einem oder mehreren zuvor freigegebenen Dokumenten für Forschungszwecke die Bestätigung des Versicherten oder eines Vertreters einholen.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21878-01;ePA-FdV: Aufzeichnung der erteilten oder widerrufenen Einwilligung des Versicherten in die Freigabe von Dokumenten für Forschungszwecke;Das ePA-FdV MUSS einen Nachweis der erteilten Einwilligung des Versicherten oder den Widerruf dieser Einwilligung zur Freigabe von Dokumenten für Forschungszwecke im Dokument [FD_Aufzeichnung] unter Beachtung von [FD_Aufzeichnung_Schema] in der Akte des Versicherten ablegen. Ist das Dokument [FD_Aufzeichnung] zum Zeitpunkt der Aufzeichnung der erteilten Einwilligung nicht vorhanden, MUSS das ePA-FdV dieses Dokument gemäß [FD_Aufzeichnung] in der Akte des Versicherten anlegen.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_21895;ePA-FdV: Widerruf freigegebener Dokumente nach einem Widerruf der Einwilligung;Das ePA-FdV MUSS bei einem Widerruf der Einwilligung nach § 363 Absatz 2 SGB V automatisch gegenüber dem Forschungsdatenzentrum alle zu diesem Zeitpunkt noch freigegebenen  Dokumente widerrufen. Für diesen Widerruf MÜSSEN die Schnittstellen [I_VST] und  [I_Forschung] unter Angabe der zu widerrufenden Dokumente genutzt werden.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;ePA
gemSpec_ePA_FdV;A_21896;ePA-FdV: Anzeige der freigegebenen Dokumente für Forschungszwecke;"Das ePA-FdV MUSS es dem Versicherten oder einem Vertreter jederzeit
ermöglichen, einzusehen, welche Dokumente aus seiner Akte für Forschungszwecke freigegeben sind, welche widerrufen wurden, sowie zu welchem Zeitpunkt dieses erfolgte und wer (Versicherter/Vertreter) diesen Vorgang ausgelöst hat.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_22666;ePA-FdV: Erteilung der Einwilligung gemäß § 363 Absatz 2 SGB V bei Aktenumzug;Das ePA-FdV MUSS einem Versicherten die Erteilung der Einwilligung gemäß § 363 Absatz 2 SGB V gegenüber dem neuen Kostenträger ermöglichen, wenn zum Zeitpunkt des Aktenumzugs freigegebene Dokumente des Versicherten beim Forschungsdatenzentrum vorliegen.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_22667;ePA-FdV: Widerruf aller freigegebenen Dokumente für Forschungszwecke bei Verzicht auf Einwilligung gemäß § 363 Absatz 2 SGB V bei Aktenumzug;Das ePA-FdV MUSS alle für Forschungszwecke aktuell freigegebenen Dokumente beim Forschungsdatenzentrum widerrufen, wenn ein Versicherter die Einwilligung gemäß § 363 Absatz 2 SGB V gegenüber dem neuen Kostenträger nicht erteilt. Dieser Widerruf MUSS vor Aufruf der Operation Suspend_Account des AccountManagement-Dienstes des Aktensystems abgeschlossen sein.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;ePA
gemSpec_ePA_FdV;A_22674;ePA-FdV: Aufzeichnung von Freigabe oder Widerruf im Störungsfall;Das ePA-FdV MUSS durch geeignete Maßnahmen sicherstellen, dass ein durch technische Störung unterbrochener Übermittlungsvorgangs nach erneuter Anmeldung des ePA-FdV am Aktensystem beendet werden kann, ohne dass im Forschungsdatenzentrum Dokumente vorliegen, die in der Aufzeichnungsliste nicht vermerkt sind.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;ePA
gemSpec_ePA_FdV;A_22680;ePA-FdV: Sicherstellen der Aufzeichnung von Freigaben;"Das ePA-FdV MUSS sicherstellen, dass alle dem Forschungsdatenzentrum
freigegebenen Dokumente in der Aufzeichnungsliste gespeichert sind und für einen Widerruf verwendet werden können.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_22699-01;ePA-FdV: Bezug und Prüfung des Verschlüsselungszertifikats des Forschungsdatenzentrums;"Das ePA-FdV MUSS das Verschlüsselungszertifikat des Forschungsdatenzentrums über die in [I_Forschung] definierte URL herunterladen und dieses Zertifikat mittels TI-Zertifikatsprüfung (Policy-List enthält oid_epa_Forschung [gemSpec_OID], OCSP-Graceperiod=4h, vgl. auch A_15873-*) prüfen. Das ePA-FdV MUSS sicherstellen, dass ausschließlich gültige Zertifakte nach Prüfung für die Verschlüsselung der pseudonymisierten Dokumente für das
Forschungsdatenzentrum verwendet werden.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;ePA
gemSpec_ePA_FdV;A_22822;ePA-FdV: Keine Übertragung von Metadaten an das Forschungsdatenzentrum;Das ePA-FdV MUSS sicherstellen, dass keine Metadaten zu Dokumenten des Versicherten an das Forschungsdatenzentrum übertragen werden. ;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Forschung;Neutral
gemSpec_ePA_FdV;A_15251;ePA-Frontend des Versicherten: Anforderungen an Ausführungsumgebung;Der Hersteller des ePA-Frontends des Versicherten MUSS den Nutzer über die Annahmen und Anforderungen an die Ausführungsumgebung seines Produktes informieren.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";Ausführungsumgebung ;Neutral
gemSpec_ePA_FdV;A_16438;ePA-Frontend des Versicherten: Unterscheidbarkeit zusätzlicher Funktionalitäten;"Das ePA-Frontend des Versicherten MUSS sicherstellen, falls es zusätzliche
Funktionalitäten enthält, dass der Nutzer diese zusätzlichen Funktionalitäten von den Funktionalitäten für die ePA unterscheiden kann.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_17723;ePA-Frontend des Versicherten: Über mögliche Schadsoftware informieren;Der Hersteller des ePA-Frontends des Versicherten MUSS den Nutzer darüber informieren, dass Dokumente Schadsoftware enthalten können und welche Maßnahmen der Nutzer zum Selbstschutz vornehmen kann.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";Sicherheit;Neutral
gemSpec_ePA_FdV;A_19143;ePA-Frontend des Versicherten: Mitwirkungspflicht bei der CC-Zertifizierung;"Falls der Hersteller des ePA-Frontend des Versicherten entscheidet, eine
CC-Zertifizierung statt eines Produktgutachtens durchzuführen, MUSS der
Hersteller des ePA-Frontend des Versicherten bei der Einreichung eines
CC-Zertifizierungsantrags sein Security Target Dokument der gematik zur
Verfügung stellen.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";Produktgutachten;Neutral
gemSpec_ePA_FdV;A_19144;ePA-Frontend des Versicherten: Dokumentationspflicht bei der CC-Zertifizierung;"Falls der Hersteller des ePA-Frontend des Versicherten entscheidet, eine
CC-Zertifizierung statt eines Produktgutachtens durchzuführen, MUSS der
Hersteller des ePA-Frontend des Versicherten

 *  die zusätzlichen Funktionen des ePA-Frontend des Versicherten, 
 *  die in den zusätzlichen Funktionen verarbeiteten Daten,
 *  die Schnittstellen zwischen dem ePA-Frontend des Versicherten und den ggf.
genutzten Backend-Diensten der zusätzlichen Funktionen inklusive ihrer
Sicherheitsmaßnahmen und 
 *  die Sicherheitsannahmen an das ePA-Frontend des Versicherten und die
Ausführungsumgebung  im Security Target beschreiben.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";Produktgutachten;Neutral
gemSpec_ePA_FdV;A_21535;Information zu verarbeiteten personenbezogenen Daten des Vertreters im ePA-Aktensystem;Der Hersteller des ePA-Frontends des Versicherten MUSS sicherstellen, dass dem Versicherten die notwendigen Informationen zur Verfügung gestellt werden, die für die Einholung der Zustimmung des Vertreters benötigt werden, insbesondere welche personenbezogenen Daten vom Vertreter im Rahmen der Vertreterberechtigung im ePA-Aktensystem verarbeitet werden, wie der Vertreter´eine Vertreterberechtigung widerrufen kann, gegenüber wem er seine datenschutzrechtlichen Betroffenenrechte wahrnehmen kann und wo die Datenschutzerklärungen der entsprechenden Krankenkassen zu finden sind.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Herstellererklärung""";Datenschutz;Neutral
gemSpec_ePA_FdV;A_19110;ePA-Frontend des Versicherten: – Unterbindung bei einer erheblichen Störung;Der Hersteller des ePA-Frontend des Versicherten MUSS bei Bekanntwerden einer erheblichen Störung (gemäß §291b Abs.6 S.3 SGB V) in einer Version des ePA-Frontend des Versicherten die Nutzung dieser Version unverzüglich unterbinden.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Sicherheitsgutachten""";Störung ;Neutral
