Kontext;Quelle;Anforderungs Nr.;Titel;Beschreibung;Verbindlichkeit;Pruefverfahren;Thema;Schwerpunkt
eRp;gemRL_Betr_TI;GS-A_5593;Schließung des Service Requests ohne Verifikation;"TI-ITSM-Teilnehmer DÜRFEN Service Requests schließen, wenn die
Verifikationsfrist (entsprechend [gemKPT_Betr#TIP1-A_7265-03]) ohne Rückmeldung
überschritten ist.";KANN;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5594;Identifikation von TI-Konfigurationsdaten;"TI-ITSM-Teilnehmer MÜSSEN TI-Konfigurationsdaten gemäß Konfigurationsschema im
TI-ITSM-System ermitteln und definieren.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5597;Produkt-RfC (Sub-Changes) erstellen;"Der TI-ITSM-Teilnehmer MUSS zur Umsetzung der Änderungen des Master-Changes in
den konkreten Betriebsumgebungen die abgeleiteten Sub-Changes auf Basis des
autorisierten Master-Changes und der abgestimmten Rahmenbedingungen stellen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5599;Beschreibung der Verifikation des Produkt-Changes im RfC;"Jeder TI-ITSM-Teilnehmer, der einen Produkt-RfC stellt, MUSS für diesen eine
Verifikation beschreiben, welche die Wirksamkeit des Changes nachweist.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5600;Beschreibung der Verifikation des Produkt-Changes in Auswirkung auf andere TI-Fachanwendungen im RfC;"Jeder TI-ITSM-Teilnehmer, der einen Produkt-RfC stellt, MUSS eine Verifikation
beschreiben, welche die Ende-zu-Ende-Verfügbarkeit und -Funktionalität der
entsprechenden Anwendungsfälle nach der vollständigen Implementierung des
Changes in Auswirkung auf andere TI-Fachanwendungen nachweist.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5601;Nachweis der Wirksamkeit eines Changes;"Jeder TI-ITSM-Teilnehmer, der einen Produkt-RfC stellt, SOLL eine Verifikation
durchführen, welche die Wirksamkeit des Changes nachweist. Der
TI-ITSM-Teilnehmer SOLL dem Gesamtverantwortlichen TI die entsprechenden
Nachweise vorlegen.";SOLL;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5602;Nachweis der Wirksamkeit eines Changes in Auswirkung auf andere TI-Fachanwendungen;"Jeder TI-ITSM-Teilnehmer, der einen Produkt-RfC stellt, SOLL auf Anfrage des
Gesamtverantwortlichen TI eine Verifikation durchführen, welche die
Ende-zu-Ende-Verfügbarkeit und -Funktionalität eines entsprechenden
Anwendungsfalls der veränderten Produktinstanz nachweist. Der
TI-ITSM-Teilnehmer SOLL dem Gesamtverantwortlichen TI die entsprechenden
Nachweise vorlegen.";SOLL;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5603;Eingangskanal für Informationen von TI-ITSM-Teilnehmern;"TI-ITSM-Teilnehmer MÜSSEN den vom Gesamtverantwortlichen TI bereitgestellten
Eingangskanal für die Einlieferung von Informationen nutzen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5606;Unterstützung bei Definition von Kapazitätsanforderungen;"TI-ITSM-Teilnehmer MÜSSEN auf Anforderung des Gesamtverantwortlichen TI an
Gesprächen zur Bewertung der aktuellen Kapazitätssituation teilnehmen. Sie
MÜSSEN den Gesamtverantwortlichen TI bei der Entwicklung und Definition von
zukünftigen Kapazitätsanforderungen unterstützen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5610-02;Bearbeitungsfristen in der Bewertung von Produkt-Changes;"Alle betroffenen TI-ITSM-Teilnehmer MÜSSEN mindestens folgende
Change-Bewertungszeiten des GTI bei der Erstellung und Umsetzungsplanung (im
Sinne Vorlaufzeiten vor Implementierungsbeginn) eines RfCs berücksichtigen:

 * Produkt-Change (Master): mindestens 5 Werktage (zwischen Beantragung und
Umsetzung)

 * Produkt-Change (Sub): mindestens 3 Werktage (zwischen Beantragung und
Umsetzung)";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_5611;Umsetzung von autorisierten RFC;"TI-ITSM-Teilnehmer MÜSSEN vor der Umsetzung eines RfCs die Autorisierung des
Gesamtverantwortlichen TI einholen. Ausnahmenregelungen beziehen sich einzig
auf Emergency Changes.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_IDP_Frontend;A_20603;Organisatorische Registrierung des Anwendungsfrontends;"Das Anwendungsfrontend MUSS sich über einen organisatorischen Prozess am
IdP-Dienst registrieren und die vom IdP-Dienst dabei vergebene client_id im
Anwendungsfrontend speichern. Diese MUSS vom Anwendungsfrontend bei Nutzung des
IdP-Dienstes übertragen werden.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_IDP_Frontend;A_21515;Authenticator-Modul: Registrierung;"Das Authenticator-Modul MUSS im Sinne eines Anwendungsfrontends wie in
Abschnitt 7.1 aus [gemSpec_IDP_Frontend] beim IdP-Dienst registriert sein.
Sofern das Authenticator-Modul nicht als eigenständige Anwendung auftritt,
sondern in ein Frontend integriert ist, erbt das Authenticator-Modul die
registrierte client_id des Anwendungsfrontends.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_IDP_Frontend;A_22349-01;Funktionsfähigkeit des Anwendungsfrontend für App-zu-App-Kommunikation;"Der Anbieter des Anwendungsfrontend MUSS sicherstellen, dass die für das
jeweilige Betriebssystem notwendigen Voraussetzungen für die Funktionsfähigkeit
des Anwendungsfrontend (z.B. Manifest, Entitlement, Dateien im .well-known
Verzeichnis der verwendeten Domain aus A_22300) erfüllt sind.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_eRp_FdV;A_21553;E-Rezept-FdV: Organisatorische Registrierung;"Der Hersteller des E-Rezept-FdV MUSS organisatorische Prozesse für API-KEYs für
die Kommunikation zum E-Rezept-Fachdienst unterstützen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Anbietererklärung""";;unknown
eRp;gemRL_Betr_TI;GS-A_3958;Problemerkennung durch TI-ITSM-Teilnehmer;"TI-ITSM-Teilnehmer MÜSSEN geeignete Maßnahmen implementieren, um proaktiv und
reaktiv eine Problemerkennung zu ermöglichen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_3984;Service Request zur Bereitstellung der TI-Testumgebung (RU/TU);"TI-ITSM-Teilnehmer MÜSSEN für die Nutzung (d.h. zur Anbindung) der
TI-Testumgebung (RU/TU) einen Service Request im TI-ITSM-System stellen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4088-01;Benennung von Ansprechpartnern;"TI-ITSM-Teilnehmer MÜSSEN Kontaktdaten von Ansprechpartnern im TI-ITSM-System
eintragen und aktuell halten für

 * die Rolle Service Delivery Manager (agiert auch als 1. Eskalationsstufe),
 * die 2. Eskalationsstufe,
 * für alle für den TI-ITSM-Teilnehmer relevanten Prozesse gemäß
Tabelle gemKPT_Betr#Tab_KPT_Betr_TI_003 Mitwirkungsverpflichtung im TI-ITSM
 * das Notfall-Management,
 * die Unternehmenskommunikation (u.a. Krisenkommunikation).
 * die Informationssicherheit,
 * den Datenschutz, 
 * vertragliche und kaufmännische Fragestellungen.Die benannten
Ansprechpartner MÜSSEN mit der entsprechenden Fach- und Entscheidungskompetenz
ausgestattet sein.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4100;Messung der Service Level;"TI-ITSM-Teilnehmer MÜSSEN alle nicht durch das TI-ITSM-System gemessenen
Service Level gemäß [gemKPT_Betr] bzw. [gemSpec_Perf] messen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4117;Informationsbereitstellung durch TI-ITSM-Teilnehmer;"TI-ITSM-Teilnehmer KÖNNEN Produkt- bzw. Serviceinformationen, mögliche
Störungsursachen und Hinweise zu deren Behebung elektronisch an den
Gesamtverantwortlichen TI übermitteln und stets aktuell halten.";KANN;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4128;Bewältigung der TI-Notfälle;"
TI-ITSM-Teilnehmer MÜSSEN vom EMC autorisierte TI-Notfallmaßnahmen zur Be
wältigung von TI-Notfällen im eigenen Verantwortungsbereich umsetzen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4398;Prüfung auf genehmigungspflichtige Produktänderung;"Alle TI-ITSM-Teilnehmer MÜSSEN jeden festgestellten Produktänderungsbedarf
einer Prüfung gemäß der unten abgebildeten Tab_Betr_TIP_024 CHG – Vorprüfung
Produktänderungsbedarf unterziehen. Dabei ist - durch Feststellung der
Wechselwirkungen mit anderen Produkten sowie der Abweichung von
Produkttypvorgaben - zu prüfen, ob es sich um eine genehmigungspflichtige
Produktänderung handelt.

 Tabelle #: Tab_Betr_TIP_024 CHG – Vorprüfung. Produktänderungsbedarf

Change Typ
Wechselwirkungen mit anderen Produkten (an den Schnittstellen)
Abweichung von Produkttypvorgaben

lokal autorisiert
Nein
Nein

genehmigungspflichtig
Nein
Ja

genehmigungspflichtig
Ja
Nein

genehmigungspflichtig
Ja
Ja";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4407;Bereitstellung der Dokumentation des Change Managements für genehmigungspflichtige Produkt-Changes;"TI-ITSM-Teilnehmer MÜSSEN für jeden genehmigungspflichtigen Produkt-Change eine
Dokumentation der Aktivitäten und Nachweise im TI-ITSM-System ablegen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4417;Stetige Aktualisierung des Change-Datensatzes im TI-ITSM-System;"Realisierende TI-ITSM-Teilnehmer MÜSSEN die interne Dokumentation der Planungs-
und Realisierungsdaten von autorisierten Produkt-Changes stetig im
TI-ITSM-System aktuell halten.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4418;Übermittlung von Abweichungen vom Produkt-RfC;"TI-ITSM-Teilnehmer, die während der Umsetzung des autorisierten Produkt-Changes
Abweichungen zur Planung in Bezug auf zeitliche, inhaltliche und in der
Auswirkung im Produkt-RfC feststellen, MÜSSEN diese unverzüglich dem
Gesamtverantwortlichen TI melden.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_4419;Nutzung der Testumgebung (RU/TU);"TI-ITSM-Teilnehmer MÜSSEN die Anforderungen und die geplante Belegung an die
Nutzung der Referenzumgebung (RU) und der Testumgebung (TU) für ihre
Produkttests mit dem Gesamtverantwortlichen TI abstimmen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_5343;Definition inhaltlicher Auszüge aus dem Betriebshandbuch;"Die Auszüge aus dem Betriebshandbuch des TI-ITSM-Teilnehmers MÜSSEN
nachfolgende Themen beinhalten:

 * Einführung

 * Betriebliche Rolle und Identifikation

 * Version

 * Freigabe- und Prüfungsverantwortung

 * Ergänzende Dokumente soweit vorhanden

 * Dokumentenstand-Basis

 * Systemüberblick

 * Architektur

 * System

 * Komponenten

 * Aufnahme, Unterbrechung und Beendigung des Betriebes

 * Initiale Aufnahme des Betriebs (insbesondere Reihenfolge, Rahmenbedingungen)

 * (kontrollierte) Unterbrechung des Betriebs (Übergang in den Notbetrieb)

 * Wiederaufnahme des Normalbetriebs (Wiederherstellung des Normalbetriebs)

 * Beendigung des Betriebs (insbesondere Reihenfolge der Abschaltung,
Aufräumarbeiten)
 * Darstellung des lokalen ITSM (vor- und nachgelagerte Prozesse im Verhältnis
zu den übergreifenden ITSM-Prozessen)
 * Insbesondere sind hier die in diesen Richtlinien beschriebenen
ITSM-Prozesse in den internen Prozessabläufen des Anbieters kompakt
darzustellen.

 * Alle weiteren internen ITSM-Prozesse des Anbieters sind aufzulisten und
kurz zu beschreiben soweit diese für die Prozesse gemäß diesen Richtlinien
begleitend erforderlich sind.

 * Das Ziel der Darstellung ist die korrekte Verzahnung zwischen dem lokalen
ITSM und den übergreifenden ITSM-Prozessen.

 * Integration des lokalen ITSM in das übergreifende ITSM der TI
(übergreifende Prozesse)
 * Die Bedienung der in diesen Richtlinien beschriebenen TI-ITSM-Prozesse
durch den Anbieter ist ausführlich zu beschreiben.

 * Schnittstellen und Interaktionen zwischen den internen ITSM-Prozessen des
Anbieters und übergreifenden TI-ITSM-Prozessen sind zu dokumentieren.

 * Relevanter Teil des Servicekataloges

 * Nachweis zur Umsetzung der Anforderungen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_5370;Prüfung auf Emergency Change;"Alle TI-ITSM-Teilnehmer MÜSSEN auf Grundlage der in Tabelle 12:
Tab_Betr_TIP_048 CHG – Kriterien für Emergency Changes genannten Kriterien
prüfen, ob die Notwendigkeit zur Durchführung eines Emergency Change besteht.

 Tabelle #: Tab_Betr_TIP_048 CHG – Kriterien für Emergency Changes

Definition Kriterien
EMERGENCY
 CHANGE


 * kritische Situation, Incident klassifiziert mit „Priorität 1“, gemäß
Tab_Betr_TIP_009 INC – Prioritätenmatrix und eingeschränkte Testmöglichkeiten
für die hier einsetzbare Lösung

 * Incident, kategorisiert als „TI-Notfall“

 * vom Gesamtverantwortlichen TI und/oder EMC bestätigter TI-Notfall

 * Fehlgeschlagener Produkt-Change; der nicht mit üblichen Mitteln
zurückgenommen werden kann, d. h. unzureichende Fallback-Möglichkeiten und/oder
mögliche Auswirkungen auf andere TI-Services

 * Unmittelbare Notwendigkeit, einen kritischen Sicherheitsvorfall durch
Einsatz eines „Emergency Security Patches“ zu beseitigen";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_5402;Eigenverantwortliches Handeln bei Ausfall von Kommunikationsschnittstellen;"Bei Ausfall des TI-ITSM-Systems oder anderer Kommunikationsschnittstellen MUSS
die Kommunikation durch die TI-ITSM-Teilnehmer eigenverantwortlich
untereinander sichergestellt werden. Vorgänge müssen im TI-ITSM-System
nachdokumentiert werden.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemRL_Betr_TI;GS-A_5603;Eingangskanal für Informationen von TI-ITSM-Teilnehmern;"TI-ITSM-Teilnehmer MÜSSEN den vom Gesamtverantwortlichen TI bereitgestellten
Eingangskanal für die Einlieferung von Informationen nutzen.";MUSS;"Festlegungen zur betrieblichen Eignung ""Betriebshandbuch""";;unknown
eRp;gemSpec_DS_Anbieter;A_19174;Bereitstellung Übersicht Internet-Schnittstellen der TI;"Der Anbieter MUSS der gematik halbjährlich und bei Änderungen eine Übersicht
über die Außenschnittstellen der Telematikinfrastruktur (IP Adresse bzw. FQDN),
die aus dem Internet erreichbar sind, zur Verfügung zu stellen.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_DS_Anbieter;A_19175;Zustimmung zu regelmäßigen Schwachstellenscans durch die gematik;"Der Anbieter MUSS zustimmen, dass die gematik monatliche nicht-invasive
Schwachstellenscans auf die Außenschnittstellen ihrer TI-Produkte durchführen
darf.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_DS_Anbieter;A_21720;Beteiligung an Coordinated Vulnerability Disclosure;"Anbieter der TI MÜSSEN das Coordinated Vulnerability Disclosure Programm der
gematik aktiv durch ihre Beteiligung unterstützen.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_DS_Anbieter;GS-A_2076-01;kDSM: Datenschutzmanagement nach BSI;"Der Anbieter MUSS ein Datenschutzmanagement nach Baustein CON.2 des
IT-Grundschutzkompendiums umsetzen";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_DS_Anbieter;GS-A_3753-01;Notfallkonzept;"Der Anbieter MUSS die von ihm betriebenen Dienste der TI, RZ-Consumer,
Fachdienste VSDM bzw. weiteren Anwendungen in seine bestehende
Notfallkonzeption einbinden oder ein betreiberspezifisches Notfallkonzept
erstellen. Folgende Inhalte MÜSSEN mindestens dokumentiert werden:
 * übergeordnete Notfallstrategie und Einordnung der Dienste der TI,
RZ-Consumer, der Fachdienste VSDM bzw. weiteren Anwendungen,

 * gesetzliche und vertragliche Anforderungen,

 * Rollen und Verantwortliche in Bezug auf das Notfall-Management,

 * Dokumentation zur Notfallvorsorge inkl. durchgeführter Auswirkungsanalyse
(BIA oder vergleichbar),

 * szenariounabhängige Notfallbewältigungsstrategie (Hierbei ist insbesondere
auch die TI-spezifische Eskalation zu weiteren Anbietern und zur gematik zu
beschreiben.),

 * Dokumentation der szenariospezifischen Notfallpläne (Hierbei sind neben
allgemeinen Notfallplänen für Brand und Wassereinbruch etc. insbesondere auch
TI-spezifische Notfallszenarien wie der Ausfall verfügbarkeitskritischer
TI-Produkte, Schwächung oder Kompromittierung von kryptographischen
Schlüsselmaterial etc. zu dokumentieren.)

 * Nachbereitung von Notfällen,

 * Prävention und Vorbeugung von Notfällen, inklusive Fachkunde und Schulungen.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_DS_Anbieter;GS-A_5626;kDSM: Auftragsverarbeitung;"Falls ein Anbieter als Auftragsverarbeiter i. S. des Art. 4 Nr. 8 DSGVO tätig
ist, MUSS dieser mit dem Auftraggeber als Verantwortlichen i. S. des Art. 4 Nr.
7 DSGVO verbindlich regeln, wie die Pflichten des Anbieters gegenüber der
gematik, die sich aus den Sicherheits- und Datenschutzanforderungen der gematik
ergeben, erfüllt werden.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_IDP_Frontend;A_20603;Organisatorische Registrierung des Anwendungsfrontends;"Das Anwendungsfrontend MUSS sich über einen organisatorischen Prozess am
IdP-Dienst registrieren und die vom IdP-Dienst dabei vergebene client_id im
Anwendungsfrontend speichern. Diese MUSS vom Anwendungsfrontend bei Nutzung des
IdP-Dienstes übertragen werden.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_eRp_FdV;A_19098;E-Rezept-FdV: Verarbeitung und Auswertung der Tracking-Daten;"Der Hersteller bzw. der Anbieter des E-Rezept-FdV MUSS die Verarbeitung und
Auswertung der gesammelten Informationen zu Usability-Tracking sowie
Crash-Reporting selbst durchführen und darf diese nicht von einem Drittanbieter
durchführen lassen.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_eRp_FdV;A_19099;E-Rezept-FdV: Verbot der Profilbildung;"Der Hersteller bzw. der Anbieter des E-Rezept-FdV DARF die gesammelten
Informationen zu Usability-Tracking sowie Crash-Reporting NICHT für eine
Profilbildung verwenden.";DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
eRp;gemSpec_eRp_FdV;A_19176;E-Rezept-FdV – Nutzungshinweise;"Der Hersteller bzw. der Anbieter des E-Rezept-FdV MUSS den Nutzer über die
Annahmen und Anforderungen seines Produktes an das Gerät, auf dem das
E-Rezept-FdV läuft, sowie über den Bezug des Produkts aus vertrauenswürdigen
App Stores informieren.";MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""Anbietererklärung""";;unknown
